CustomerId,Amount,InterestRate
1834,403959.67,3.1
1835,403960.67,4.1
1836,403961.67,5.1
1837,403962.67,2.1
1838,403963.67,3.1
1839,403964.67,4.1
1840,403965.67,5.1
1841,403966.67,2.1
1842,403967.67,3.1
1843,403968.67,4.1
1844,403969.67,5.1
1845,403970.67,2.1
1846,403971.67,3.1
1847,403972.67,4.1
1848,403973.67,5.1
1849,403974.67,2.1
1850,403975.67,3.1
1851,403976.67,4.1
1852,403977.67,5.1
1853,403978.67,2.1
1854,403979.67,3.1
1855,403980.67,4.1
1856,403981.67,5.1
1857,403982.67,2.1
1858,403983.67,3.1
1859,403984.67,4.1
1860,403985.67,5.1
1861,403986.67,2.1
1862,403987.67,3.1
1863,403988.67,4.1
1864,403989.67,5.1
1865,403990.67,2.1
1866,403991.67,3.1
1867,403992.67,4.1
1868,403993.67,5.1
1869,403994.67,2.1
1870,403995.67,3.1
1871,403996.67,4.1
1872,403997.67,5.1
1873,403998.67,2.1
1874,403999.67,3.1
1875,404000.67,4.1
1876,404001.67,5.1
1877,404002.67,2.1
1878,404003.67,3.1
1879,404004.67,4.1
1880,404005.67,5.1
1881,404006.67,2.1
1882,404007.67,3.1
1883,404008.67,4.1
1884,404009.67,5.1
1885,404010.67,2.1
1886,404011.67,3.1
1887,404012.67,4.1
1888,404013.67,5.1
1889,404014.67,2.1
1890,404015.67,3.1
1891,404016.67,4.1
1892,404017.67,5.1
1893,404018.67,2.1
1894,404019.67,3.1
1895,404020.67,4.1
1896,404021.67,5.1
1897,404022.67,2.1
1898,404023.67,3.1
1899,404024.67,4.1
1900,404025.67,5.1
1901,404026.67,2.1
1902,404027.67,3.1
1903,404028.67,4.1
1904,404029.67,5.1
1905,404030.67,2.1
1906,404031.67,3.1
1907,404032.67,4.1
1908,404033.67,5.1
1909,404034.67,2.1
1910,404035.67,3.1
1911,404036.67,4.1
1912,404037.67,5.1
1913,404038.67,2.1
1914,404039.67,3.1
1915,404040.67,4.1
1916,404041.67,5.1
1917,404042.67,2.1
1918,404043.67,3.1
1919,404044.67,4.1
1920,404045.67,5.1
1921,404046.67,2.1
1922,404047.67,3.1
1923,404048.67,4.1
1924,404049.67,5.1
1925,404050.67,2.1
1926,404051.67,3.1
1927,404052.67,4.1
1928,404053.67,5.1
1929,404054.67,2.1
1930,404055.67,3.1
1931,404056.67,4.1
1932,404057.67,5.1
1933,404058.67,2.1
1934,404059.67,3.1
1935,404060.67,4.1
1936,404061.67,5.1
1937,404062.67,2.1
1938,404063.67,3.1
1939,404064.67,4.1
1940,404065.67,5.1
1941,404066.67,2.1
1942,404067.67,3.1
1943,404068.67,4.1
1944,404069.67,5.1
1945,404070.67,2.1
1946,404071.67,3.1
1947,404072.67,4.1
1948,404073.67,5.1
1949,404074.67,2.1
1950,404075.67,3.1
1951,404076.67,4.1
1952,404077.67,5.1
1953,404078.67,2.1
1954,404079.67,3.1
1955,404080.67,4.1
1956,404081.67,5.1
1957,404082.67,2.1
1958,404083.67,3.1
1959,404084.67,4.1
1960,404085.67,5.1
1961,404086.67,2.1
1962,404087.67,3.1
1963,404088.67,4.1
1964,404089.67,5.1
1965,404090.67,2.1
1966,404091.67,3.1
1967,404092.67,4.1
1968,404093.67,5.1
1969,404094.67,2.1
1970,404095.67,3.1
1971,404096.67,4.1
1972,404097.67,5.1
1973,404098.67,2.1
1974,404099.67,3.1
1975,404100.67,4.1
1976,404101.67,5.1
1977,404102.67,2.1
1978,404103.67,3.1
1979,404104.67,4.1
1980,404105.67,5.1
1981,404106.67,2.1
1982,404107.67,3.1
1983,404108.67,4.1
1984,404109.67,5.1
1985,404110.67,2.1
1986,404111.67,3.1
1987,404112.67,4.1
1988,404113.67,5.1
1989,404114.67,2.1
1990,404115.67,3.1
1991,404116.67,4.1
1992,404117.67,5.1
1993,404118.67,2.1
1994,404119.67,3.1
1995,404120.67,4.1
1996,404121.67,5.1
1997,404122.67,2.1
1998,404123.67,3.1
1999,404124.67,4.1
2000,404125.67,5.1
2001,404126.67,2.1
2002,404127.67,3.1
2003,404128.67,4.1
2004,404129.67,5.1
2005,404130.67,2.1
2006,404131.67,3.1
2007,404132.67,4.1
2008,404133.67,5.1
2009,404134.67,2.1
2010,404135.67,3.1
2011,404136.67,4.1
2012,404137.67,5.1
2013,404138.67,2.1
2014,404139.67,3.1
2015,404140.67,4.1
2016,404141.67,5.1
2017,404142.67,2.1
2018,404143.67,3.1
2019,404144.67,4.1
2020,404145.67,5.1
2021,404146.67,2.1
2022,404147.67,3.1
2023,404148.67,4.1
2024,404149.67,5.1
2025,404150.67,2.1
2026,404151.67,3.1
2027,404152.67,4.1
2028,404153.67,5.1
2029,404154.67,2.1
2030,404155.67,3.1
2031,404156.67,4.1
2032,404157.67,5.1
2033,404158.67,2.1
2034,404159.67,3.1
2035,404160.67,4.1
2036,404161.67,5.1
2037,404162.67,2.1
2038,404163.67,3.1
2039,404164.67,4.1
2040,404165.67,5.1
2041,404166.67,2.1
2042,404167.67,3.1
2043,404168.67,4.1
2044,404169.67,5.1
2045,404170.67,2.1
2046,404171.67,3.1
2047,404172.67,4.1
2048,404173.67,5.1
2049,404174.67,2.1
2050,404175.67,3.1
2051,404176.67,4.1
2052,404177.67,5.1
2053,404178.67,2.1
2054,404179.67,3.1
2055,404180.67,4.1
2056,404181.67,5.1
2057,404182.67,2.1
2058,404183.67,3.1
2059,404184.67,4.1
2060,404185.67,5.1
2061,404186.67,2.1
2062,404187.67,3.1
2063,404188.67,4.1
2064,404189.67,5.1
2065,404190.67,2.1
2066,404191.67,3.1
2067,404192.67,4.1
2068,404193.67,5.1
2069,404194.67,2.1
2070,404195.67,3.1
2071,404196.67,4.1
2072,404197.67,5.1
2073,404198.67,2.1
2074,404199.67,3.1
2075,404200.67,4.1
2076,404201.67,5.1
2077,404202.67,2.1
2078,404203.67,3.1
2079,404204.67,4.1
2080,404205.67,5.1
2081,404206.67,2.1
2082,404207.67,3.1
2083,404208.67,4.1
2084,404209.67,5.1
2085,404210.67,2.1
2086,404211.67,3.1
2087,404212.67,4.1
2088,404213.67,5.1
2089,404214.67,2.1
2090,404215.67,3.1
2091,404216.67,4.1
2092,404217.67,5.1
2093,404218.67,2.1
2094,404219.67,3.1
2095,404220.67,4.1
2096,404221.67,5.1
2097,404222.67,2.1
2098,404223.67,3.1
2099,404224.67,4.1
2100,404225.67,5.1
2101,404226.67,2.1
2102,404227.67,3.1
2103,404228.67,4.1
2104,404229.67,5.1
2105,404230.67,2.1
2106,404231.67,3.1
2107,404232.67,4.1
2108,404233.67,5.1
2109,404234.67,2.1
2110,404235.67,3.1
2111,404236.67,4.1
2112,404237.67,5.1
2113,404238.67,2.1
2114,404239.67,3.1
2115,404240.67,4.1
2116,404241.67,5.1
2117,404242.67,2.1
2118,404243.67,3.1
2119,404244.67,4.1
2120,404245.67,5.1
2121,404246.67,2.1
2122,404247.67,3.1
2123,404248.67,4.1
2124,404249.67,5.1
2125,404250.67,2.1
2126,404251.67,3.1
2127,404252.67,4.1
2128,404253.67,5.1
2129,404254.67,2.1
2130,404255.67,3.1
2131,404256.67,4.1
2132,404257.67,5.1
2133,404258.67,2.1
2134,404259.67,3.1
2135,404260.67,4.1
2136,404261.67,5.1
2137,404262.67,2.1
2138,404263.67,3.1
2139,404264.67,4.1
2140,404265.67,5.1
2141,404266.67,2.1
2142,404267.67,3.1
2143,404268.67,4.1
2144,404269.67,5.1
2145,404270.67,2.1
2146,404271.67,3.1
2147,404272.67,4.1
2148,404273.67,5.1
2149,404274.67,2.1
2150,404275.67,3.1
2151,404276.67,4.1
2152,404277.67,5.1
2153,404278.67,2.1
2154,404279.67,3.1
2155,404280.67,4.1
2156,404281.67,5.1
2157,404282.67,2.1
2158,404283.67,3.1
2159,404284.67,4.1
2160,404285.67,5.1
2161,404286.67,2.1
2162,404287.67,3.1
2163,404288.67,4.1
2164,404289.67,5.1
2165,404290.67,2.1
2166,404291.67,3.1
2167,404292.67,4.1
2168,404293.67,5.1
2169,404294.67,2.1
2170,404295.67,3.1
2171,404296.67,4.1
2172,404297.67,5.1
2173,404298.67,2.1
2174,404299.67,3.1
2175,404300.67,4.1
2176,404301.67,5.1
2177,404302.67,2.1
2178,404303.67,3.1
2179,404304.67,4.1
2180,404305.67,5.1
2181,404306.67,2.1
2182,404307.67,3.1
2183,404308.67,4.1
2184,404309.67,5.1
2185,404310.67,2.1
2186,404311.67,3.1
2187,404312.67,4.1
2188,404313.67,5.1
2189,404314.67,2.1
2190,404315.67,3.1
2191,404316.67,4.1
2192,404317.67,5.1
2193,404318.67,2.1
2194,404319.67,3.1
2195,404320.67,4.1
2196,404321.67,5.1
2197,404322.67,2.1
2198,404323.67,3.1
2199,404324.67,4.1
2200,404325.67,5.1
2201,404326.67,2.1
2202,404327.67,3.1
2203,404328.67,4.1
2204,404329.67,5.1
2205,404330.67,2.1
2206,404331.67,3.1
2207,404332.67,4.1
2208,404333.67,5.1
2209,404334.67,2.1
2210,404335.67,3.1
2211,404336.67,4.1
2212,404337.67,5.1
2213,404338.67,2.1
2214,404339.67,3.1
2215,404340.67,4.1
2216,404341.67,5.1
2217,404342.67,2.1
2218,404343.67,3.1
2219,404344.67,4.1
2220,404345.67,5.1
2221,404346.67,2.1
2222,404347.67,3.1
2223,404348.67,4.1
2224,404349.67,5.1
2225,404350.67,2.1
2226,404351.67,3.1
2227,404352.67,4.1
2228,404353.67,5.1
2229,404354.67,2.1
2230,404355.67,3.1
2231,404356.67,4.1
2232,404357.67,5.1
2233,404358.67,2.1
2234,404359.67,3.1
2235,404360.67,4.1
2236,404361.67,5.1
2237,404362.67,2.1
2238,404363.67,3.1
2239,404364.67,4.1
2240,404365.67,5.1
2241,404366.67,2.1
2242,404367.67,3.1
2243,404368.67,4.1
2244,404369.67,5.1
2245,404370.67,2.1
2246,404371.67,3.1
2247,404372.67,4.1
2248,404373.67,5.1
2249,404374.67,2.1
2250,404375.67,3.1
2251,404376.67,4.1
2252,404377.67,5.1
2253,404378.67,2.1
2254,404379.67,3.1
2255,404380.67,4.1
2256,404381.67,5.1
2257,404382.67,2.1
2258,404383.67,3.1
2259,404384.67,4.1
2260,404385.67,5.1
2261,404386.67,2.1
2262,404387.67,3.1
2263,404388.67,4.1
2264,404389.67,5.1
2265,404390.67,2.1
2266,404391.67,3.1
2267,404392.67,4.1
2268,404393.67,5.1
2269,404394.67,2.1
2270,404395.67,3.1
2271,404396.67,4.1
2272,404397.67,5.1
2273,404398.67,2.1
2274,404399.67,3.1
2275,404400.67,4.1
2276,404401.67,5.1
2277,404402.67,2.1
2278,404403.67,3.1
2279,404404.67,4.1
2280,404405.67,5.1
2281,404406.67,2.1
2282,404407.67,3.1
2283,404408.67,4.1
2284,404409.67,5.1
2285,404410.67,2.1
2286,404411.67,3.1
2287,404412.67,4.1
2288,404413.67,5.1
2289,404414.67,2.1
2290,404415.67,3.1
2291,404416.67,4.1
2292,404417.67,5.1
2293,404418.67,2.1
2294,404419.67,3.1
2295,404420.67,4.1
2296,404421.67,5.1
2297,404422.67,2.1
2298,404423.67,3.1
2299,404424.67,4.1
2300,404425.67,5.1
2301,404426.67,2.1
2302,404427.67,3.1
2303,404428.67,4.1
2304,404429.67,5.1
2305,404430.67,2.1
2306,404431.67,3.1
2307,404432.67,4.1
2308,404433.67,5.1
2309,404434.67,2.1
2310,404435.67,3.1
2311,404436.67,4.1
2312,404437.67,5.1
2313,404438.67,2.1
2314,404439.67,3.1
2315,404440.67,4.1
2316,404441.67,5.1
2317,404442.67,2.1
2318,404443.67,3.1
2319,404444.67,4.1
2320,404445.67,5.1
2321,404446.67,2.1
2322,404447.67,3.1
2323,404448.67,4.1
2324,404449.67,5.1
2325,404450.67,2.1
2326,404451.67,3.1
2327,404452.67,4.1
2328,404453.67,5.1
2329,404454.67,2.1
2330,404455.67,3.1
2331,404456.67,4.1
2332,404457.67,5.1
2333,404458.67,2.1
2334,404459.67,3.1
2335,404460.67,4.1
2336,404461.67,5.1
2337,404462.67,2.1
2338,404463.67,3.1
2339,404464.67,4.1
2340,404465.67,5.1
2341,404466.67,2.1
2342,404467.67,3.1
2343,404468.67,4.1
2344,404469.67,5.1
2345,404470.67,2.1
2346,404471.67,3.1
2347,404472.67,4.1
2348,404473.67,5.1
2349,404474.67,2.1
2350,404475.67,3.1
2351,404476.67,4.1
2352,404477.67,5.1
2353,404478.67,2.1
2354,404479.67,3.1
2355,404480.67,4.1
2356,404481.67,5.1
2357,404482.67,2.1
2358,404483.67,3.1
2359,404484.67,4.1
2360,404485.67,5.1
2361,404486.67,2.1
2362,404487.67,3.1
2363,404488.67,4.1
2364,404489.67,5.1
2365,404490.67,2.1
2366,404491.67,3.1
2367,404492.67,4.1
2368,404493.67,5.1
2369,404494.67,2.1
2370,404495.67,3.1
2371,404496.67,4.1
2372,404497.67,5.1
2373,404498.67,2.1
2374,404499.67,3.1
2375,404500.67,4.1
2376,404501.67,5.1
2377,404502.67,2.1
2378,404503.67,3.1
2379,404504.67,4.1
2380,404505.67,5.1
2381,404506.67,2.1
2382,404507.67,3.1
2383,404508.67,4.1
2384,404509.67,5.1
2385,404510.67,2.1
2386,404511.67,3.1
2387,404512.67,4.1
2388,404513.67,5.1
2389,404514.67,2.1
2390,404515.67,3.1
2391,404516.67,4.1
2392,404517.67,5.1
2393,404518.67,2.1
2394,404519.67,3.1
2395,404520.67,4.1
2396,404521.67,5.1
2397,404522.67,2.1
2398,404523.67,3.1
2399,404524.67,4.1
2400,404525.67,5.1
2401,404526.67,2.1
2402,404527.67,3.1
2403,404528.67,4.1
2404,404529.67,5.1
2405,404530.67,2.1
2406,404531.67,3.1
2407,404532.67,4.1
2408,404533.67,5.1
2409,404534.67,2.1
2410,404535.67,3.1
2411,404536.67,4.1
2412,404537.67,5.1
2413,404538.67,2.1
2414,404539.67,3.1
2415,404540.67,4.1
2416,404541.67,5.1
2417,404542.67,2.1
2418,404543.67,3.1
2419,404544.67,4.1
2420,404545.67,5.1
2421,404546.67,2.1
2422,404547.67,3.1
2423,404548.67,4.1
2424,404549.67,5.1
2425,404550.67,2.1
2426,404551.67,3.1
2427,404552.67,4.1
2428,404553.67,5.1
2429,404554.67,2.1
2430,404555.67,3.1
2431,404556.67,4.1
2432,404557.67,5.1
2433,404558.67,2.1
2434,404559.67,3.1
2435,404560.67,4.1
2436,404561.67,5.1
2437,404562.67,2.1
2438,404563.67,3.1
2439,404564.67,4.1
2440,404565.67,5.1
2441,404566.67,2.1
2442,404567.67,3.1
2443,404568.67,4.1
2444,404569.67,5.1
2445,404570.67,2.1
2446,404571.67,3.1
2447,404572.67,4.1
2448,404573.67,5.1
2449,404574.67,2.1
2450,404575.67,3.1
2451,404576.67,4.1
2452,404577.67,5.1
2453,404578.67,2.1
2454,404579.67,3.1
2455,404580.67,4.1
2456,404581.67,5.1
2457,404582.67,2.1
2458,404583.67,3.1
2459,404584.67,4.1
2460,404585.67,5.1
2461,404586.67,2.1
2462,404587.67,3.1
2463,404588.67,4.1
2464,404589.67,5.1
2465,404590.67,2.1
2466,404591.67,3.1
2467,404592.67,4.1
2468,404593.67,5.1
2469,404594.67,2.1
2470,404595.67,3.1
2471,404596.67,4.1
2472,404597.67,5.1
2473,404598.67,2.1
2474,404599.67,3.1
2475,404600.67,4.1
2476,404601.67,5.1
2477,404602.67,2.1
2478,404603.67,3.1
2479,404604.67,4.1
2480,404605.67,5.1
2481,404606.67,2.1
2482,404607.67,3.1
2483,404608.67,4.1
2484,404609.67,5.1
2485,404610.67,2.1
2486,404611.67,3.1
2487,404612.67,4.1
2488,404613.67,5.1
2489,404614.67,2.1
2490,404615.67,3.1
2491,404616.67,4.1
2492,404617.67,5.1
2493,404618.67,2.1
2494,404619.67,3.1
2495,404620.67,4.1
2496,404621.67,5.1
2497,404622.67,2.1
2498,404623.67,3.1
2499,404624.67,4.1
2500,404625.67,5.1
2501,404626.67,2.1
2502,404627.67,3.1
2503,404628.67,4.1
2504,404629.67,5.1
2505,404630.67,2.1
2506,404631.67,3.1
2507,404632.67,4.1
2508,404633.67,5.1
2509,404634.67,2.1
2510,404635.67,3.1
2511,404636.67,4.1
2512,404637.67,5.1
2513,404638.67,2.1
2514,404639.67,3.1
2515,404640.67,4.1
2516,404641.67,5.1
2517,404642.67,2.1
2518,404643.67,3.1
2519,404644.67,4.1
2520,404645.67,5.1
2521,404646.67,2.1
2522,404647.67,3.1
2523,404648.67,4.1
2524,404649.67,5.1
2525,404650.67,2.1
2526,404651.67,3.1
2527,404652.67,4.1
2528,404653.67,5.1
2529,404654.67,2.1
2530,404655.67,3.1
2531,404656.67,4.1
2532,404657.67,5.1
2533,404658.67,2.1
2534,404659.67,3.1
2535,404660.67,4.1
2536,404661.67,5.1
2537,404662.67,2.1
2538,404663.67,3.1
2539,404664.67,4.1
2540,404665.67,5.1
2541,404666.67,2.1
2542,404667.67,3.1
2543,404668.67,4.1
2544,404669.67,5.1
2545,404670.67,2.1
2546,404671.67,3.1
2547,404672.67,4.1
2548,404673.67,5.1
2549,404674.67,2.1
2550,404675.67,3.1
2551,404676.67,4.1
2552,404677.67,5.1
2553,404678.67,2.1
2554,404679.67,3.1
2555,404680.67,4.1
2556,404681.67,5.1
2557,404682.67,2.1
2558,404683.67,3.1
2559,404684.67,4.1
2560,404685.67,5.1
2561,404686.67,2.1
2562,404687.67,3.1
2563,404688.67,4.1
2564,404689.67,5.1
2565,404690.67,2.1
2566,404691.67,3.1
2567,404692.67,4.1
2568,404693.67,5.1
2569,404694.67,2.1
2570,404695.67,3.1
2571,404696.67,4.1
2572,404697.67,5.1
2573,404698.67,2.1
2574,404699.67,3.1
2575,404700.67,4.1
2576,404701.67,5.1
2577,404702.67,2.1
2578,404703.67,3.1
2579,404704.67,4.1
2580,404705.67,5.1
2581,404706.67,2.1
2582,404707.67,3.1
2583,404708.67,4.1
2584,404709.67,5.1
2585,404710.67,2.1
2586,404711.67,3.1
2587,404712.67,4.1
2588,404713.67,5.1
2589,404714.67,2.1
2590,404715.67,3.1
2591,404716.67,4.1
2592,404717.67,5.1
2593,404718.67,2.1
2594,404719.67,3.1
2595,404720.67,4.1
2596,404721.67,5.1
2597,404722.67,2.1
2598,404723.67,3.1
2599,404724.67,4.1
2600,404725.67,5.1
2601,404726.67,2.1
2602,404727.67,3.1
2603,404728.67,4.1
2604,404729.67,5.1
2605,404730.67,2.1
2606,404731.67,3.1
2607,404732.67,4.1
2608,404733.67,5.1
2609,404734.67,2.1
2610,404735.67,3.1
2611,404736.67,4.1
2612,404737.67,5.1
2613,404738.67,2.1
2614,404739.67,3.1
2615,404740.67,4.1
2616,404741.67,5.1
2617,404742.67,2.1
2618,404743.67,3.1
2619,404744.67,4.1
2620,404745.67,5.1
2621,404746.67,2.1
2622,404747.67,3.1
2623,404748.67,4.1
2624,404749.67,5.1
2625,404750.67,2.1
2626,404751.67,3.1
2627,404752.67,4.1
2628,404753.67,5.1
2629,404754.67,2.1
2630,404755.67,3.1
2631,404756.67,4.1
2632,404757.67,5.1
2633,404758.67,2.1
2634,404759.67,3.1
2635,404760.67,4.1
2636,404761.67,5.1
2637,404762.67,2.1
2638,404763.67,3.1
2639,404764.67,4.1
2640,404765.67,5.1
2641,404766.67,2.1
2642,404767.67,3.1
2643,404768.67,4.1
2644,404769.67,5.1
2645,404770.67,2.1
2646,404771.67,3.1
2647,404772.67,4.1
2648,404773.67,5.1
2649,404774.67,2.1
2650,404775.67,3.1
2651,404776.67,4.1
2652,404777.67,5.1
2653,404778.67,2.1
2654,404779.67,3.1
2655,404780.67,4.1
2656,404781.67,5.1
2657,404782.67,2.1
2658,404783.67,3.1
2659,404784.67,4.1
2660,404785.67,5.1
2661,404786.67,2.1
2662,404787.67,3.1
2663,404788.67,4.1
2664,404789.67,5.1
2665,404790.67,2.1
2666,404791.67,3.1
2667,404792.67,4.1
2668,404793.67,5.1
2669,404794.67,2.1
2670,404795.67,3.1
2671,404796.67,4.1
2672,404797.67,5.1
2673,404798.67,2.1
2674,404799.67,3.1
2675,404800.67,4.1
2676,404801.67,5.1
2677,404802.67,2.1
2678,404803.67,3.1
2679,404804.67,4.1
2680,404805.67,5.1
2681,404806.67,2.1
2682,404807.67,3.1
2683,404808.67,4.1
2684,404809.67,5.1
2685,404810.67,2.1
2686,404811.67,3.1
2687,404812.67,4.1
2688,404813.67,5.1
2689,404814.67,2.1
2690,404815.67,3.1
2691,404816.67,4.1
2692,404817.67,5.1
2693,404818.67,2.1
2694,404819.67,3.1
2695,404820.67,4.1
2696,404821.67,5.1
2697,404822.67,2.1
2698,404823.67,3.1
2699,404824.67,4.1
2700,404825.67,5.1
2701,404826.67,2.1
2702,404827.67,3.1
2703,404828.67,4.1
2704,404829.67,5.1
2705,404830.67,2.1
2706,404831.67,3.1
2707,404832.67,4.1
2708,404833.67,5.1
2709,404834.67,2.1
2710,404835.67,3.1
2711,404836.67,4.1
2712,404837.67,5.1
2713,404838.67,2.1
2714,404839.67,3.1
2715,404840.67,4.1
2716,404841.67,5.1
2717,404842.67,2.1
2718,404843.67,3.1
2719,404844.67,4.1
2720,404845.67,5.1
2721,404846.67,2.1
2722,404847.67,3.1
2723,404848.67,4.1
2724,404849.67,5.1
2725,404850.67,2.1
2726,404851.67,3.1
2727,404852.67,4.1
2728,404853.67,5.1
2729,404854.67,2.1
2730,404855.67,3.1
2731,404856.67,4.1
2732,404857.67,5.1
2733,404858.67,2.1
2734,404859.67,3.1
2735,404860.67,4.1
2736,404861.67,5.1
2737,404862.67,2.1
2738,404863.67,3.1
2739,404864.67,4.1
2740,404865.67,5.1
2741,404866.67,2.1
2742,404867.67,3.1
2743,404868.67,4.1
2744,404869.67,5.1
2745,404870.67,2.1
2746,404871.67,3.1
2747,404872.67,4.1
2748,404873.67,5.1
2749,404874.67,2.1
2750,404875.67,3.1
2751,404876.67,4.1
2752,404877.67,5.1
2753,404878.67,2.1
2754,404879.67,3.1
2755,404880.67,4.1
2756,404881.67,5.1
2757,404882.67,2.1
2758,404883.67,3.1
2759,404884.67,4.1
2760,404885.67,5.1
2761,404886.67,2.1
2762,404887.67,3.1
2763,404888.67,4.1
2764,404889.67,5.1
2765,404890.67,2.1
2766,404891.67,3.1
2767,404892.67,4.1
2768,404893.67,5.1
2769,404894.67,2.1
2770,404895.67,3.1
2771,404896.67,4.1
2772,404897.67,5.1
2773,404898.67,2.1
2774,404899.67,3.1
2775,404900.67,4.1
2776,404901.67,5.1
2777,404902.67,2.1
2778,404903.67,3.1
2779,404904.67,4.1
2780,404905.67,5.1
2781,404906.67,2.1
2782,404907.67,3.1
2783,404908.67,4.1
2784,404909.67,5.1
2785,404910.67,2.1
2786,404911.67,3.1
2787,404912.67,4.1
2788,404913.67,5.1
2789,404914.67,2.1
2790,404915.67,3.1
2791,404916.67,4.1
2792,404917.67,5.1
2793,404918.67,2.1
2794,404919.67,3.1
2795,404920.67,4.1
2796,404921.67,5.1
2797,404922.67,2.1
2798,404923.67,3.1
2799,404924.67,4.1
2800,404925.67,5.1
2801,404926.67,2.1
2802,404927.67,3.1
2803,404928.67,4.1
2804,404929.67,5.1
2805,404930.67,2.1
2806,404931.67,3.1
2807,404932.67,4.1
2808,404933.67,5.1
2809,404934.67,2.1
2810,404935.67,3.1
2811,404936.67,4.1
2812,404937.67,5.1
2813,404938.67,2.1
2814,404939.67,3.1
2815,404940.67,4.1
2816,404941.67,5.1
2817,404942.67,2.1
2818,404943.67,3.1
2819,404944.67,4.1
2820,404945.67,5.1
2821,404946.67,2.1
2822,404947.67,3.1
2823,404948.67,4.1
2824,404949.67,5.1
2825,404950.67,2.1
2826,404951.67,3.1
2827,404952.67,4.1
2828,404953.67,5.1
2829,404954.67,2.1
2830,404955.67,3.1
2831,404956.67,4.1
2832,404957.67,5.1
2833,404958.67,2.1
2834,404959.67,3.1
2835,404960.67,4.1
2836,404961.67,5.1
2837,404962.67,2.1
2838,404963.67,3.1
2839,404964.67,4.1
2840,404965.67,5.1
2841,404966.67,2.1
2842,404967.67,3.1
2843,404968.67,4.1
2844,404969.67,5.1
2845,404970.67,2.1
2846,404971.67,3.1
2847,404972.67,4.1
2848,404973.67,5.1
2849,404974.67,2.1
2850,404975.67,3.1
2851,404976.67,4.1
2852,404977.67,5.1
2853,404978.67,2.1
2854,404979.67,3.1
2855,404980.67,4.1
2856,404981.67,5.1
2857,404982.67,2.1
2858,404983.67,3.1
2859,404984.67,4.1
2860,404985.67,5.1
2861,404986.67,2.1
2862,404987.67,3.1
2863,404988.67,4.1
2864,404989.67,5.1
2865,404990.67,2.1
2866,404991.67,3.1
2867,404992.67,4.1
2868,404993.67,5.1
2869,404994.67,2.1
2870,404995.67,3.1
2871,404996.67,4.1
2872,404997.67,5.1
2873,404998.67,2.1
2874,404999.67,3.1
2875,405000.67,4.1
2876,405001.67,5.1
2877,405002.67,2.1
2878,405003.67,3.1
2879,405004.67,4.1
2880,405005.67,5.1
2881,405006.67,2.1
2882,405007.67,3.1
2883,405008.67,4.1
2884,405009.67,5.1
2885,405010.67,2.1
2886,405011.67,3.1
2887,405012.67,4.1
2888,405013.67,5.1
2889,405014.67,2.1
2890,405015.67,3.1
2891,405016.67,4.1
2892,405017.67,5.1
2893,405018.67,2.1
2894,405019.67,3.1
2895,405020.67,4.1
2896,405021.67,5.1
2897,405022.67,2.1
2898,405023.67,3.1
2899,405024.67,4.1
2900,405025.67,5.1
2901,405026.67,2.1
2902,405027.67,3.1
2903,405028.67,4.1
2904,405029.67,5.1
2905,405030.67,2.1
2906,405031.67,3.1
2907,405032.67,4.1
2908,405033.67,5.1
2909,405034.67,2.1
2910,405035.67,3.1
2911,405036.67,4.1
2912,405037.67,5.1
2913,405038.67,2.1
2914,405039.67,3.1
2915,405040.67,4.1
2916,405041.67,5.1
2917,405042.67,2.1
2918,405043.67,3.1
2919,405044.67,4.1
2920,405045.67,5.1
2921,405046.67,2.1
2922,405047.67,3.1
2923,405048.67,4.1
2924,405049.67,5.1
2925,405050.67,2.1
2926,405051.67,3.1
2927,405052.67,4.1
2928,405053.67,5.1
2929,405054.67,2.1
2930,405055.67,3.1
2931,405056.67,4.1
2932,405057.67,5.1
2933,405058.67,2.1
2934,405059.67,3.1
2935,405060.67,4.1
2936,405061.67,5.1
2937,405062.67,2.1
2938,405063.67,3.1
2939,405064.67,4.1
2940,405065.67,5.1
2941,405066.67,2.1
2942,405067.67,3.1
2943,405068.67,4.1
2944,405069.67,5.1
2945,405070.67,2.1
2946,405071.67,3.1
2947,405072.67,4.1
2948,405073.67,5.1
2949,405074.67,2.1
2950,405075.67,3.1
2951,405076.67,4.1
2952,405077.67,5.1
2953,405078.67,2.1
2954,405079.67,3.1
2955,405080.67,4.1
2956,405081.67,5.1
2957,405082.67,2.1
2958,405083.67,3.1
2959,405084.67,4.1
2960,405085.67,5.1
2961,405086.67,2.1
2962,405087.67,3.1
2963,405088.67,4.1
2964,405089.67,5.1
2965,405090.67,2.1
2966,405091.67,3.1
2967,405092.67,4.1
2968,405093.67,5.1
2969,405094.67,2.1
2970,405095.67,3.1
2971,405096.67,4.1
2972,405097.67,5.1
2973,405098.67,2.1
2974,405099.67,3.1
2975,405100.67,4.1
2976,405101.67,5.1
2977,405102.67,2.1
2978,405103.67,3.1
2979,405104.67,4.1
2980,405105.67,5.1
2981,405106.67,2.1
2982,405107.67,3.1
2983,405108.67,4.1
2984,405109.67,5.1
2985,405110.67,2.1
2986,405111.67,3.1
2987,405112.67,4.1
2988,405113.67,5.1
2989,405114.67,2.1
2990,405115.67,3.1
2991,405116.67,4.1
2992,405117.67,5.1
2993,405118.67,2.1
2994,405119.67,3.1
2995,405120.67,4.1
2996,405121.67,5.1
2997,405122.67,2.1
2998,405123.67,3.1
